ID,DataType,ProductionString,UpdatedTS,DeviceID,MachineID
384,41,START-41-323-20231209-102249-END,2023-12-09 10:22:49,11,323
385,40,START-40-323-20231209-102253-END,2023-12-09 10:22:53,11,323
386,41,START-41-323-20231209-102253-END,2023-12-09 10:22:53,11,323
387,40,START-40-323-20231209-102257-END,2023-12-09 10:22:57,11,323
388,41,START-41-323-20231209-102257-END,2023-12-09 10:22:57,11,323
389,40,START-40-323-20231209-102301-END,2023-12-09 10:23:01,11,323
390,41,START-41-323-20231209-102301-END,2023-12-09 10:23:01,11,323
391,40,START-40-323-20231209-102304-END,2023-12-09 10:23:05,11,323
392,1,START-1-323-20231209-102225-20231209-102305-END,2023-12-09 10:23:05,11,323
393,11,START-11-323-20231209-102313-END,2023-12-09 10:23:13,11,323
394,41,START-41-323-20231209-102313-END,2023-12-09 10:23:13,11,323
395,40,START-40-323-20231209-102317-END,2023-12-09 10:23:17,11,323
396,41,START-41-323-20231209-102317-END,2023-12-09 10:23:17,11,323
397,40,START-40-323-20231209-102320-END,2023-12-09 10:23:21,11,323
398,41,START-41-323-20231209-102321-END,2023-12-09 10:23:21,11,323
399,40,START-40-323-20231209-102324-END,2023-12-09 10:23:24,11,323
400,41,START-41-323-20231209-102324-END,2023-12-09 10:23:25,11,323
401,40,START-40-323-20231209-102328-END,2023-12-09 10:23:28,11,323
402,41,START-41-323-20231209-102328-END,2023-12-09 10:23:29,11,323
403,40,START-40-323-20231209-102332-END,2023-12-09 10:23:32,11,323
404,41,START-41-323-20231209-102332-END,2023-12-09 10:23:32,11,323
405,40,START-40-323-20231209-102336-END,2023-12-09 10:23:36,11,323
406,41,START-41-323-20231209-102336-END,2023-12-09 10:23:36,11,323
407,40,START-40-323-20231209-102340-END,2023-12-09 10:23:40,11,323
408,41,START-41-323-20231209-102340-END,2023-12-09 10:23:40,11,323
409,40,START-40-323-20231209-102344-END,2023-12-09 10:23:44,11,323
410,41,START-41-323-20231209-102344-END,2023-12-09 10:23:44,11,323
411,40,START-40-323-20231209-102348-END,2023-12-09 10:23:48,11,323
412,41,START-41-323-20231209-102348-END,2023-12-09 10:23:48,11,323
413,40,START-40-323-20231209-102352-END,2023-12-09 10:23:52,11,323
414,1,START-1-323-20231209-102313-20231209-102352-END,2023-12-09 10:23:52,11,323
415,11,START-11-323-20231209-102400-END,2023-12-09 10:24:00,11,323
416,41,START-41-323-20231209-102400-END,2023-12-09 10:24:00,11,323
417,40,START-40-323-20231209-102404-END,2023-12-09 10:24:04,11,323
418,41,START-41-323-20231209-102404-END,2023-12-09 10:24:04,11,323
419,40,START-40-323-20231209-102408-END,2023-12-09 10:24:08,11,323
420,41,START-41-323-20231209-102408-END,2023-12-09 10:24:08,11,323
421,40,START-40-323-20231209-102412-END,2023-12-09 10:24:12,11,323
422,41,START-41-323-20231209-102412-END,2023-12-09 10:24:12,11,323
423,40,START-40-323-20231209-102416-END,2023-12-09 10:24:16,11,323
424,41,START-41-323-20231209-102416-END,2023-12-09 10:24:16,11,323
425,40,START-40-323-20231209-102420-END,2023-12-09 10:24:20,11,323
426,41,START-41-323-20231209-102420-END,2023-12-09 10:24:20,11,323
427,40,START-40-323-20231209-102424-END,2023-12-09 10:24:24,11,323
428,41,START-41-323-20231209-102424-END,2023-12-09 10:24:24,11,323
429,40,START-40-323-20231209-102428-END,2023-12-09 10:24:28,11,323
430,41,START-41-323-20231209-102428-END,2023-12-09 10:24:28,11,323
431,40,START-40-323-20231209-102432-END,2023-12-09 10:24:32,11,323
432,41,START-41-323-20231209-102432-END,2023-12-09 10:24:32,11,323
433,40,START-40-323-20231209-102436-END,2023-12-09 10:24:36,11,323
434,41,START-41-323-20231209-102436-END,2023-12-09 10:24:36,11,323
435,40,START-40-323-20231209-102440-END,2023-12-09 10:24:40,11,323
436,1,START-1-323-20231209-102400-20231209-102440-END,2023-12-09 10:24:40,11,323
437,11,START-11-323-20231209-102448-END,2023-12-09 10:24:48,11,323
438,41,START-41-323-20231209-102448-END,2023-12-09 10:24:48,11,323
439,40,START-40-323-20231209-102452-END,2023-12-09 10:24:52,11,323
440,41,START-41-323-20231209-102452-END,2023-12-09 10:24:52,11,323
441,40,START-40-323-20231209-102456-END,2023-12-09 10:24:56,11,323
442,41,START-41-323-20231209-102456-END,2023-12-09 10:24:56,11,323
443,40,START-40-323-20231209-102459-END,2023-12-09 10:25:00,11,323
444,41,START-41-323-20231209-102500-END,2023-12-09 10:25:00,11,323
445,40,START-40-323-20231209-102503-END,2023-12-09 10:25:04,11,323
446,41,START-41-323-20231209-102504-END,2023-12-09 10:25:04,11,323
447,40,START-40-323-20231209-102507-END,2023-12-09 10:25:07,11,323
448,41,START-41-323-20231209-102507-END,2023-12-09 10:25:08,11,323
449,40,START-40-323-20231209-102511-END,2023-12-09 10:25:11,11,323
450,41,START-41-323-20231209-102511-END,2023-12-09 10:25:12,11,323
451,40,START-40-323-20231209-102515-END,2023-12-09 10:25:15,11,323
452,41,START-41-323-20231209-102515-END,2023-12-09 10:25:15,11,323
453,40,START-40-323-20231209-102519-END,2023-12-09 10:25:19,11,323
454,41,START-41-323-20231209-102519-END,2023-12-09 10:25:19,11,323
455,40,START-40-323-20231209-102523-END,2023-12-09 10:25:23,11,323
456,41,START-41-323-20231209-102523-END,2023-12-09 10:25:24,11,323
457,40,START-40-323-20231209-102527-END,2023-12-09 10:25:27,11,323
458,1,START-1-323-20231209-102448-20231209-102527-END,2023-12-09 10:25:27,11,323
459,11,START-11-323-20231209-102535-END,2023-12-09 10:25:35,11,323
460,41,START-41-323-20231209-102535-END,2023-12-09 10:25:35,11,323
461,40,START-40-323-20231209-102539-END,2023-12-09 10:25:39,11,323
462,41,START-41-323-20231209-102539-END,2023-12-09 10:25:39,11,323
463,40,START-40-323-20231209-102934-END,2023-12-09 10:29:34,11,323
464,41,START-41-323-20231209-102934-END,2023-12-09 10:29:35,11,323
465,40,START-40-323-20231209-102938-END,2023-12-09 10:29:38,11,323
466,41,START-41-323-20231209-102938-END,2023-12-09 10:29:38,11,323
467,40,START-40-323-20231209-102942-END,2023-12-09 10:29:42,11,323
468,41,START-41-323-20231209-102942-END,2023-12-09 10:29:42,11,323
469,40,START-40-323-20231209-102946-END,2023-12-09 10:29:46,11,323
470,41,START-41-323-20231209-102946-END,2023-12-09 10:29:46,11,323
471,40,START-40-323-20231209-102950-END,2023-12-09 10:29:50,11,323
472,41,START-41-323-20231209-102950-END,2023-12-09 10:29:50,11,323
473,40,START-40-323-20231209-102954-END,2023-12-09 10:29:54,11,323
474,41,START-41-323-20231209-102954-END,2023-12-09 10:29:54,11,323
475,40,START-40-323-20231209-102958-END,2023-12-09 10:29:58,11,323
476,41,START-41-323-20231209-102958-END,2023-12-09 10:29:58,11,323
477,40,START-40-323-20231209-103002-END,2023-12-09 10:30:02,11,323
478,41,START-41-323-20231209-103002-END,2023-12-09 10:30:02,11,323
479,40,START-40-323-20231209-103006-END,2023-12-09 10:30:06,11,323
480,1,START-1-323-20231209-102535-20231209-103006-END,2023-12-09 10:30:06,11,323
481,11,START-11-323-20231209-103014-END,2023-12-09 10:30:14,11,323
482,41,START-41-323-20231209-103014-END,2023-12-09 10:30:14,11,323
483,40,START-40-323-20231209-103018-END,2023-12-09 10:30:18,11,323
484,41,START-41-323-20231209-103018-END,2023-12-09 10:30:18,11,323
485,40,START-40-323-20231209-103022-END,2023-12-09 10:30:22,11,323
486,41,START-41-323-20231209-103022-END,2023-12-09 10:30:22,11,323
487,40,START-40-323-20231209-103026-END,2023-12-09 10:30:26,11,323
488,41,START-41-323-20231209-103026-END,2023-12-09 10:30:26,11,323
489,40,START-40-323-20231209-103030-END,2023-12-09 10:30:30,11,323
490,41,START-41-323-20231209-103030-END,2023-12-09 10:30:30,11,323
491,40,START-40-323-20231209-103034-END,2023-12-09 10:30:34,11,323
492,41,START-41-323-20231209-103034-END,2023-12-09 10:30:34,11,323
493,40,START-40-323-20231209-103038-END,2023-12-09 10:30:38,11,323
494,41,START-41-323-20231209-103038-END,2023-12-09 10:30:38,11,323
495,40,START-40-323-20231209-103042-END,2023-12-09 10:30:42,11,323
496,41,START-41-323-20231209-103042-END,2023-12-09 10:30:42,11,323
497,40,START-40-323-20231209-103046-END,2023-12-09 10:30:46,11,323
498,41,START-41-323-20231209-103046-END,2023-12-09 10:30:46,11,323
499,40,START-40-323-20231209-103050-END,2023-12-09 10:30:50,11,323
500,41,START-41-323-20231209-103050-END,2023-12-09 10:30:50,11,323
501,40,START-40-323-20231209-103053-END,2023-12-09 10:30:54,11,323
502,1,START-1-323-20231209-103014-20231209-103054-END,2023-12-09 10:30:54,11,323
503,11,START-11-323-20231209-103102-END,2023-12-09 10:31:02,11,323
504,41,START-41-323-20231209-103102-END,2023-12-09 10:31:02,11,323
505,40,START-40-323-20231209-103105-END,2023-12-09 10:31:06,11,323
506,41,START-41-323-20231209-103106-END,2023-12-09 10:31:06,11,323
507,40,START-40-323-20231209-103109-END,2023-12-09 10:31:09,11,323
508,41,START-41-323-20231209-103110-END,2023-12-09 10:31:10,11,323
509,40,START-40-323-20231209-103113-END,2023-12-09 10:31:13,11,323
510,41,START-41-323-20231209-103113-END,2023-12-09 10:31:14,11,323
511,40,START-40-323-20231209-103117-END,2023-12-09 10:31:17,11,323
512,41,START-41-323-20231209-103117-END,2023-12-09 10:31:17,11,323
513,40,START-40-323-20231209-103121-END,2023-12-09 10:31:21,11,323
514,41,START-41-323-20231209-103121-END,2023-12-09 10:31:21,11,323
515,40,START-40-323-20231209-103125-END,2023-12-09 10:31:25,11,323
516,41,START-41-323-20231209-103125-END,2023-12-09 10:31:25,11,323
517,40,START-40-323-20231209-103129-END,2023-12-09 10:31:29,11,323
518,41,START-41-323-20231209-103129-END,2023-12-09 10:31:29,11,323
519,40,START-40-323-20231209-103133-END,2023-12-09 10:31:33,11,323
520,41,START-41-323-20231209-103133-END,2023-12-09 10:31:33,11,323
521,40,START-40-323-20231209-103137-END,2023-12-09 10:31:37,11,323
522,41,START-41-323-20231209-103137-END,2023-12-09 10:31:37,11,323
523,40,START-40-323-20231209-103141-END,2023-12-09 10:31:41,11,323
524,1,START-1-323-20231209-103102-20231209-103141-END,2023-12-09 10:31:41,11,323
525,11,START-11-323-20231209-103149-END,2023-12-09 10:31:49,11,323
526,41,START-41-323-20231209-103149-END,2023-12-09 10:31:49,11,323
527,40,START-40-323-20231209-103153-END,2023-12-09 10:31:53,11,323
528,41,START-41-323-20231209-103153-END,2023-12-09 10:31:53,11,323
529,40,START-40-323-20231209-103157-END,2023-12-09 10:31:57,11,323
530,41,START-41-323-20231209-103157-END,2023-12-09 10:31:57,11,323
531,40,START-40-323-20231209-103201-END,2023-12-09 10:32:01,11,323
532,41,START-41-323-20231209-103201-END,2023-12-09 10:32:01,11,323
533,40,START-40-323-20231209-103205-END,2023-12-09 10:32:05,11,323
534,41,START-41-323-20231209-103205-END,2023-12-09 10:32:05,11,323
535,40,START-40-323-20231209-103209-END,2023-12-09 10:32:09,11,323
536,41,START-41-323-20231209-103209-END,2023-12-09 10:32:09,11,323
537,40,START-40-323-20231209-103213-END,2023-12-09 10:32:13,11,323
538,41,START-41-323-20231209-103213-END,2023-12-09 10:32:13,11,323
539,40,START-40-323-20231209-103217-END,2023-12-09 10:32:17,11,323
540,41,START-41-323-20231209-103217-END,2023-12-09 10:32:17,11,323
541,40,START-40-323-20231209-103221-END,2023-12-09 10:32:21,11,323
542,41,START-41-323-20231209-103221-END,2023-12-09 10:32:21,11,323
543,40,START-40-323-20231209-103225-END,2023-12-09 10:32:25,11,323
544,41,START-41-323-20231209-103225-END,2023-12-09 10:32:25,11,323
545,40,START-40-323-20231209-103229-END,2023-12-09 10:32:29,11,323
546,1,START-1-323-20231209-103149-20231209-103229-END,2023-12-09 10:32:29,11,323
547,11,START-11-323-20231209-103237-END,2023-12-09 10:32:37,11,323
548,41,START-41-323-20231209-103237-END,2023-12-09 10:32:37,11,323
549,40,START-40-323-20231209-103241-END,2023-12-09 10:32:41,11,323
550,41,START-41-323-20231209-103241-END,2023-12-09 10:32:41,11,323
551,40,START-40-323-20231209-103245-END,2023-12-09 10:32:45,11,323
552,41,START-41-323-20231209-103245-END,2023-12-09 10:32:45,11,323
553,40,START-40-323-20231209-103248-END,2023-12-09 10:32:48,11,323
554,41,START-41-323-20231209-103249-END,2023-12-09 10:32:49,11,323
555,40,START-40-323-20231209-103252-END,2023-12-09 10:32:52,11,323
556,41,START-41-323-20231209-103252-END,2023-12-09 10:32:53,11,323
557,40,START-40-323-20231209-103256-END,2023-12-09 10:32:56,11,323
558,41,START-41-323-20231209-103256-END,2023-12-09 10:32:57,11,323
559,40,START-40-323-20231209-103300-END,2023-12-09 10:33:00,11,323
560,41,START-41-323-20231209-103300-END,2023-12-09 10:33:00,11,323
561,40,START-40-323-20231209-103304-END,2023-12-09 10:33:04,11,323
562,41,START-41-323-20231209-103304-END,2023-12-09 10:33:04,11,323
563,40,START-40-323-20231209-103308-END,2023-12-09 10:33:08,11,323
564,41,START-41-323-20231209-103308-END,2023-12-09 10:33:08,11,323
565,40,START-40-323-20231209-103312-END,2023-12-09 10:33:12,11,323
566,41,START-41-323-20231209-103312-END,2023-12-09 10:33:12,11,323
567,40,START-40-323-20231209-103316-END,2023-12-09 10:33:16,11,323
568,1,START-1-323-20231209-103237-20231209-103316-END,2023-12-09 10:33:16,11,323
569,11,START-11-323-20231209-103324-END,2023-12-09 10:33:24,11,323
570,41,START-41-323-20231209-103324-END,2023-12-09 10:33:24,11,323
571,40,START-40-323-20231209-103328-END,2023-12-09 10:33:28,11,323
572,41,START-41-323-20231209-103328-END,2023-12-09 10:33:28,11,323
573,40,START-40-323-20231209-103332-END,2023-12-09 10:33:32,11,323
574,41,START-41-323-20231209-103332-END,2023-12-09 10:33:32,11,323
575,40,START-40-323-20231209-103336-END,2023-12-09 10:33:36,11,323
576,41,START-41-323-20231209-103336-END,2023-12-09 10:33:36,11,323
577,40,START-40-323-20231209-103340-END,2023-12-09 10:33:40,11,323
578,41,START-41-323-20231209-103340-END,2023-12-09 10:33:40,11,323
579,40,START-40-323-20231209-103344-END,2023-12-09 10:33:44,11,323
580,41,START-41-323-20231209-103344-END,2023-12-09 10:33:44,11,323
581,40,START-40-323-20231209-103348-END,2023-12-09 10:33:48,11,323
582,41,START-41-323-20231209-103348-END,2023-12-09 10:33:48,11,323
583,40,START-40-323-20231209-103352-END,2023-12-09 10:33:52,11,323
584,41,START-41-323-20231209-103352-END,2023-12-09 10:33:52,11,323
585,40,START-40-323-20231209-103356-END,2023-12-09 10:33:56,11,323
586,41,START-41-323-20231209-103356-END,2023-12-09 10:33:56,11,323
587,40,START-40-323-20231209-103400-END,2023-12-09 10:34:00,11,323
588,41,START-41-323-20231209-103400-END,2023-12-09 10:34:00,11,323
589,40,START-40-323-20231209-103404-END,2023-12-09 10:34:04,11,323
590,1,START-1-323-20231209-103324-20231209-103404-END,2023-12-09 10:34:04,11,323
591,11,START-11-323-20231209-103412-END,2023-12-09 10:34:12,11,323
592,41,START-41-323-20231209-103412-END,2023-12-09 10:34:12,11,323
593,40,START-40-323-20231209-103416-END,2023-12-09 10:34:16,11,323
594,41,START-41-323-20231209-103416-END,2023-12-09 10:34:16,11,323
595,40,START-40-323-20231209-103420-END,2023-12-09 10:34:20,11,323
596,41,START-41-323-20231209-103420-END,2023-12-09 10:34:20,11,323
597,40,START-40-323-20231209-103424-END,2023-12-09 10:34:24,11,323
598,41,START-41-323-20231209-103424-END,2023-12-09 10:34:24,11,323
599,40,START-40-323-20231209-103428-END,2023-12-09 10:34:28,11,323
600,41,START-41-323-20231209-103428-END,2023-12-09 10:34:28,11,323
601,40,START-40-323-20231209-103431-END,2023-12-09 10:34:31,11,323
602,41,START-41-323-20231209-103432-END,2023-12-09 10:34:32,11,323
603,40,START-40-323-20231209-103435-END,2023-12-09 10:34:35,11,323
604,41,START-41-323-20231209-103435-END,2023-12-09 10:34:36,11,323
605,40,START-40-323-20231209-103439-END,2023-12-09 10:34:39,11,323
606,41,START-41-323-20231209-103439-END,2023-12-09 10:34:40,11,323
607,40,START-40-323-20231209-103443-END,2023-12-09 10:34:43,11,323
608,41,START-41-323-20231209-103443-END,2023-12-09 10:34:43,11,323
609,40,START-40-323-20231209-103447-END,2023-12-09 10:34:47,11,323
610,41,START-41-323-20231209-103447-END,2023-12-09 10:34:47,11,323
611,40,START-40-323-20231209-103451-END,2023-12-09 10:34:51,11,323
612,1,START-1-323-20231209-103412-20231209-103451-END,2023-12-09 10:34:51,11,323
613,11,START-11-323-20231209-103459-END,2023-12-09 10:34:59,11,323
614,41,START-41-323-20231209-103459-END,2023-12-09 10:34:59,11,323
615,40,START-40-323-20231209-103503-END,2023-12-09 10:35:03,11,323
616,41,START-41-323-20231209-103503-END,2023-12-09 10:35:03,11,323
617,40,START-40-323-20231209-103507-END,2023-12-09 10:35:07,11,323
618,41,START-41-323-20231209-103507-END,2023-12-09 10:35:07,11,323
619,40,START-40-323-20231209-103511-END,2023-12-09 10:35:11,11,323
620,41,START-41-323-20231209-103511-END,2023-12-09 10:35:11,11,323
621,40,START-40-323-20231209-103515-END,2023-12-09 10:35:15,11,323
622,41,START-41-323-20231209-103515-END,2023-12-09 10:35:15,11,323
623,40,START-40-323-20231209-103519-END,2023-12-09 10:35:19,11,323
624,41,START-41-323-20231209-103519-END,2023-12-09 10:35:19,11,323
625,40,START-40-323-20231209-103523-END,2023-12-09 10:35:23,11,323
626,41,START-41-323-20231209-103523-END,2023-12-09 10:35:23,11,323
627,40,START-40-323-20231209-103527-END,2023-12-09 10:35:27,11,323
628,41,START-41-323-20231209-103527-END,2023-12-09 10:35:27,11,323
629,40,START-40-323-20231209-103531-END,2023-12-09 10:35:31,11,323
630,41,START-41-323-20231209-103531-END,2023-12-09 10:35:31,11,323
631,40,START-40-323-20231209-103535-END,2023-12-09 10:35:35,11,323
632,41,START-41-323-20231209-103535-END,2023-12-09 10:35:35,11,323
633,40,START-40-323-20231209-103539-END,2023-12-09 10:35:39,11,323
634,1,START-1-323-20231209-103459-20231209-103539-END,2023-12-09 10:35:39,11,323
635,11,START-11-323-20231209-103547-END,2023-12-09 10:35:47,11,323
636,41,START-41-323-20231209-103547-END,2023-12-09 10:35:47,11,323
637,40,START-40-323-20231209-103551-END,2023-12-09 10:35:51,11,323
638,41,START-41-323-20231209-103551-END,2023-12-09 10:35:51,11,323
639,40,START-40-323-20231209-103555-END,2023-12-09 10:35:55,11,323
640,41,START-41-323-20231209-103555-END,2023-12-09 10:35:55,11,323
641,40,START-40-323-20231209-103559-END,2023-12-09 10:35:59,11,323
642,41,START-41-323-20231209-103559-END,2023-12-09 10:35:59,11,323
643,40,START-40-323-20231209-103603-END,2023-12-09 10:36:03,11,323
644,41,START-41-323-20231209-103603-END,2023-12-09 10:36:03,11,323
645,40,START-40-323-20231209-103607-END,2023-12-09 10:36:07,11,323
646,41,START-41-323-20231209-103607-END,2023-12-09 10:36:07,11,323
647,40,START-40-323-20231209-103611-END,2023-12-09 10:36:11,11,323
648,41,START-41-323-20231209-103611-END,2023-12-09 10:36:11,11,323
649,40,START-40-323-20231209-103614-END,2023-12-09 10:36:14,11,323
650,41,START-41-323-20231209-103615-END,2023-12-09 10:36:15,11,323
651,40,START-40-323-20231209-103618-END,2023-12-09 10:36:18,11,323
652,41,START-41-323-20231209-103618-END,2023-12-09 10:36:19,11,323
653,40,START-40-323-20231209-103622-END,2023-12-09 10:36:22,11,323
654,41,START-41-323-20231209-103622-END,2023-12-09 10:36:23,11,323
655,40,START-40-323-20231209-103626-END,2023-12-09 10:36:26,11,323
656,1,START-1-323-20231209-103547-20231209-103626-END,2023-12-09 10:36:26,11,323
657,11,START-11-323-20231209-103634-END,2023-12-09 10:36:34,11,323
658,41,START-41-323-20231209-103634-END,2023-12-09 10:36:35,11,323
659,40,START-40-323-20231209-103638-END,2023-12-09 10:36:38,11,323
660,41,START-41-323-20231209-103638-END,2023-12-09 10:36:39,11,323
661,40,START-40-323-20231209-103642-END,2023-12-09 10:36:42,11,323
662,41,START-41-323-20231209-103642-END,2023-12-09 10:36:42,11,323
663,40,START-40-323-20231209-103646-END,2023-12-09 10:36:46,11,323
664,41,START-41-323-20231209-103646-END,2023-12-09 10:36:46,11,323
665,40,START-40-323-20231209-103650-END,2023-12-09 10:36:50,11,323
666,41,START-41-323-20231209-103650-END,2023-12-09 10:36:50,11,323
